"customer_id","first_name","last_name","email","address_id","active","create_date","address","address2","district","city_id","postal_code","phone","city","country_id","country","manager_staff_id","last_update"
269,"Cassandra","Walters","cassandra.walters@sakilacustomer.org",274,1,"2006-02-14","920 Kumbakonam Loop","","California",446,"75090","685010736240","Salinas",103,"United States",1,"2006-02-15 09:57:12"
270,"Leah","Curtis","leah.curtis@sakilacustomer.org",275,1,"2006-02-14","906 Goinia Way","","Wielkopolskie",255,"83565","701767622697","Kalisz",76,"Poland",1,"2006-02-15 09:57:12"
271,"Penny","Neal","penny.neal@sakilacustomer.org",276,0,"2006-02-14","1675 Xiangfan Manor","","Tamil Nadu",283,"11763","271149517630","Kumbakonam",44,"India",1,"2006-02-15 09:57:12"
272,"Kay","Caldwell","kay.caldwell@sakilacustomer.org",277,1,"2006-02-14","85 San Felipe de Puerto Plata Drive","","Shandong",584,"46063","170739645687","Yantai",23,"China",1,"2006-02-15 09:57:12"
273,"Priscilla","Lowe","priscilla.lowe@sakilacustomer.org",278,1,"2006-02-14","144 South Hill Loop","","Guanajuato",445,"2012","45387294817","Salamanca",60,"Mexico",2,"2006-02-15 09:57:12"
274,"Naomi","Jennings","naomi.jennings@sakilacustomer.org",279,1,"2006-02-14","1884 Shikarpur Avenue","","Haryana",263,"85548","959949395183","Karnal",44,"India",1,"2006-02-15 09:57:12"
275,"Carole","Barnett","carole.barnett@sakilacustomer.org",280,1,"2006-02-14","1980 Kamjanets-Podilskyi Street","","Illinois",404,"89502","874337098891","Peoria",103,"United States",2,"2006-02-15 09:57:12"
276,"Brandy","Graves","brandy.graves@sakilacustomer.org",281,1,"2006-02-14","1944 Bamenda Way","","Michigan",573,"24645","75975221996","Warren",103,"United States",1,"2006-02-15 09:57:12"
277,"Olga","Jimenez","olga.jimenez@sakilacustomer.org",282,1,"2006-02-14","556 Baybay Manor","","Oyo & Osun",374,"55802","363982224739","Ogbomosho",69,"Nigeria",2,"2006-02-15 09:57:12"
278,"Billie","Horton","billie.horton@sakilacustomer.org",283,1,"2006-02-14","457 Tongliao Loop","","Bursa",222,"56254","880756161823","Inegl",97,"Turkey",2,"2006-02-15 09:57:12"
279,"Dianne","Shelton","dianne.shelton@sakilacustomer.org",284,1,"2006-02-14","600 Bradford Street","","East Azerbaidzan",514,"96204","117592274996","Tabriz",46,"Iran",2,"2006-02-15 09:57:12"
280,"Tracey","Barrett","tracey.barrett@sakilacustomer.org",285,1,"2006-02-14","1006 Santa Brbara dOeste Manor","","Ondo & Ekiti",389,"36229","85059738746","Owo",69,"Nigeria",2,"2006-02-15 09:57:12"
281,"Leona","Obrien","leona.obrien@sakilacustomer.org",286,1,"2006-02-14","1308 Sumy Loop","","Fujian",175,"30657","583021225407","Fuzhou",23,"China",2,"2006-02-15 09:57:12"
282,"Jenny","Castro","jenny.castro@sakilacustomer.org",287,1,"2006-02-14","1405 Chisinau Place","","Ponce",411,"8160","62781725285","Ponce",77,"Puerto Rico",2,"2006-02-15 09:57:12"
283,"Felicia","Sutton","felicia.sutton@sakilacustomer.org",288,1,"2006-02-14","226 Halifax Street","","Xinxiang",277,"58492","790651020929","Korla",23,"China",1,"2006-02-15 09:57:12"
284,"Sonia","Gregory","sonia.gregory@sakilacustomer.org",289,1,"2006-02-14","1279 Udine Parkway","","Edo & Delta",69,"75860","195003555232","Benin City",69,"Nigeria",1,"2006-02-15 09:57:12"
285,"Miriam","Mckinney","miriam.mckinney@sakilacustomer.org",290,1,"2006-02-14","1336 Benin City Drive","","Shiga",386,"46044","341242939532","Otsu",50,"Japan",1,"2006-02-15 09:57:12"
286,"Velma","Lucas","velma.lucas@sakilacustomer.org",291,1,"2006-02-14","1155 Liaocheng Place","","Oyo & Osun",152,"22650","558236142492","Effon-Alaiye",69,"Nigeria",1,"2006-02-15 09:57:12"
287,"Becky","Miles","becky.miles@sakilacustomer.org",292,1,"2006-02-14","1993 Tabuk Lane","","Tamil Nadu",522,"64221","648482415405","Tambaram",44,"India",2,"2006-02-15 09:57:12"
288,"Bobbie","Craig","bobbie.craig@sakilacustomer.org",293,1,"2006-02-14","86 Higashiosaka Lane","","Guanajuato",563,"33768","957128697225","Valle de Santiago",60,"Mexico",1,"2006-02-15 09:57:12"
289,"Violet","Rodriquez","violet.rodriquez@sakilacustomer.org",294,1,"2006-02-14","1912 Allende Manor","","Kowloon and New Kowl",279,"58124","172262454487","Kowloon and New Kowloon",42,"Hong Kong",1,"2006-02-15 09:57:12"
290,"Kristina","Chambers","kristina.chambers@sakilacustomer.org",295,1,"2006-02-14","544 Tarsus Boulevard","","Gurico",562,"53145","892523334","Valle de la Pascua",104,"Venezuela",1,"2006-02-15 09:57:12"
291,"Toni","Holt","toni.holt@sakilacustomer.org",296,1,"2006-02-14","1936 Cuman Avenue","","Virginia",433,"61195","976798660411","Roanoke",103,"United States",1,"2006-02-15 09:57:12"
292,"Misty","Lambert","misty.lambert@sakilacustomer.org",297,1,"2006-02-14","1192 Tongliao Street","","Sharja",470,"19065","350970907017","Sharja",101,"United Arab Emirates",2,"2006-02-15 09:57:12"
293,"Mae","Fletcher","mae.fletcher@sakilacustomer.org",298,1,"2006-02-14","44 Najafabad Way","","Baskimaa",146,"61391","96604821070","Donostia-San Sebastin",87,"Spain",2,"2006-02-15 09:57:12"
294,"Shelly","Watts","shelly.watts@sakilacustomer.org",299,1,"2006-02-14","32 Pudukkottai Lane","","Ohio",140,"38834","967274728547","Dayton",103,"United States",2,"2006-02-15 09:57:12"
295,"Daisy","Bates","daisy.bates@sakilacustomer.org",300,1,"2006-02-14","661 Chisinau Lane","","Pietari",274,"8856","816436065431","Kolpino",80,"Russian Federation",1,"2006-02-15 09:57:12"
296,"Ramona","Hale","ramona.hale@sakilacustomer.org",301,1,"2006-02-14","951 Stara Zagora Manor","","Punjab",400,"98573","429925609431","Patiala",44,"India",2,"2006-02-15 09:57:12"
297,"Sherri","Rhodes","sherri.rhodes@sakilacustomer.org",302,1,"2006-02-14","922 Vila Velha Loop","","Maharashtra",9,"4085","510737228015","Ahmadnagar",44,"India",1,"2006-02-15 09:57:12"
298,"Erika","Pena","erika.pena@sakilacustomer.org",303,1,"2006-02-14","898 Jining Lane","","Pohjois-Pohjanmaa",387,"40070","161643343536","Oulu",33,"Finland",1,"2006-02-15 09:57:12"
299,"James","Gannon","james.gannon@sakilacustomer.org",304,1,"2006-02-14","1635 Kuwana Boulevard","","Hiroshima",205,"52137","710603868323","Hiroshima",50,"Japan",2,"2006-02-15 09:57:12"
300,"John","Farnsworth","john.farnsworth@sakilacustomer.org",305,1,"2006-02-14","41 El Alto Parkway","","Maharashtra",398,"56883","51917807050","Parbhani",44,"India",1,"2006-02-15 09:57:12"
301,"Robert","Baughman","robert.baughman@sakilacustomer.org",306,1,"2006-02-14","1883 Maikop Lane","","Kaliningrad",254,"68469","96110042435","Kaliningrad",80,"Russian Federation",2,"2006-02-15 09:57:12"
302,"Michael","Silverman","michael.silverman@sakilacustomer.org",307,1,"2006-02-14","1908 Gaziantep Place","","Liaoning",536,"58979","108053751300","Tiefa",23,"China",1,"2006-02-15 09:57:12"
303,"William","Satterfield","william.satterfield@sakilacustomer.org",308,1,"2006-02-14","687 Alessandria Parkway","","Sanaa",455,"57587","407218522294","Sanaa",107,"Yemen",2,"2006-02-15 09:57:12"
304,"David","Royal","david.royal@sakilacustomer.org",309,1,"2006-02-14","827 Yuncheng Drive","","Callao",99,"79047","504434452842","Callao",74,"Peru",2,"2006-02-15 09:57:12"
305,"Richard","Mccrary","richard.mccrary@sakilacustomer.org",310,1,"2006-02-14","913 Coacalco de Berriozbal Loop","","Texas",33,"42141","262088367001","Arlington",103,"United States",1,"2006-02-15 09:57:12"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org",311,1,"2006-02-14","715 So Bernardo do Campo Lane","","Kedah",507,"84804","181179321332","Sungai Petani",59,"Malaysia",1,"2006-02-15 09:57:12"
307,"Joseph","Joy","joseph.joy@sakilacustomer.org",312,1,"2006-02-14","1354 Siegen Street","","Rio de Janeiro",25,"80184","573441801529","Angra dos Reis",15,"Brazil",2,"2006-02-15 09:57:12"
308,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org",313,1,"2006-02-14","1191 Sungai Petani Boulevard","","Missouri",262,"9668","983259819766","Kansas City",103,"United States",1,"2006-02-15 09:57:12"
309,"Christopher","Greco","christopher.greco@sakilacustomer.org",314,1,"2006-02-14","1224 Huejutla de Reyes Boulevard","","Lombardia",91,"70923","806016930576","Brescia",49,"Italy",1,"2006-02-15 09:57:12"
310,"Daniel","Cabral","daniel.cabral@sakilacustomer.org",315,1,"2006-02-14","543 Bergamo Avenue","","Minas Gerais",215,"59686","103602195112","Ibirit",15,"Brazil",2,"2006-02-15 09:57:12"
311,"Paul","Trout","paul.trout@sakilacustomer.org",316,1,"2006-02-14","746 Joliet Lane","","Kursk",286,"94878","688485191923","Kursk",80,"Russian Federation",2,"2006-02-15 09:57:12"
312,"Mark","Rinehart","mark.rinehart@sakilacustomer.org",317,1,"2006-02-14","780 Kimberley Way","","Tabuk",515,"17032","824396883951","Tabuk",82,"Saudi Arabia",2,"2006-02-15 09:57:12"
313,"Donald","Mahon","donald.mahon@sakilacustomer.org",318,1,"2006-02-14","1774 Yaound Place","","Hubei",166,"91400","613124286867","Ezhou",23,"China",2,"2006-02-15 09:57:12"
314,"George","Linton","george.linton@sakilacustomer.org",319,1,"2006-02-14","1957 Yantai Lane","","So Paulo",490,"59255","704948322302","Sorocaba",15,"Brazil",1,"2006-02-15 09:57:12"
315,"Kenneth","Gooden","kenneth.gooden@sakilacustomer.org",320,0,"2006-02-14","1542 Lubumbashi Boulevard","","Tel Aviv",57,"62472","508800331065","Bat Yam",48,"Israel",2,"2006-02-15 09:57:12"
316,"Steven","Curley","steven.curley@sakilacustomer.org",321,1,"2006-02-14","651 Pathankot Loop","","Maharashtra",336,"59811","139378397418","Miraj",44,"India",1,"2006-02-15 09:57:12"
317,"Edward","Baugh","edward.baugh@sakilacustomer.org",322,1,"2006-02-14","1359 Zhoushan Parkway","","Streymoyar",545,"29763","46568045367","Trshavn",32,"Faroe Islands",2,"2006-02-15 09:57:12"
318,"Brian","Wyman","brian.wyman@sakilacustomer.org",323,1,"2006-02-14","1769 Iwaki Lane","","Kujawsko-Pomorskie",97,"25787","556100547674","Bydgoszcz",76,"Poland",1,"2006-02-15 09:57:12"
319,"Ronald","Weiner","ronald.weiner@sakilacustomer.org",324,1,"2006-02-14","1145 Vilnius Manor","","Mxico",451,"73170","674805712553","San Felipe del Progreso",60,"Mexico",2,"2006-02-15 09:57:12"
320,"Anthony","Schwab","anthony.schwab@sakilacustomer.org",325,1,"2006-02-14","1892 Nabereznyje Telny Lane","","Tutuila",516,"28396","478229987054","Tafuna",3,"American Samoa",2,"2006-02-15 09:57:12"
321,"Kevin","Schuler","kevin.schuler@sakilacustomer.org",326,1,"2006-02-14","470 Boksburg Street","","Central",81,"97960","908029859266","Birgunj",66,"Nepal",1,"2006-02-15 09:57:12"
322,"Jason","Morrissey","jason.morrissey@sakilacustomer.org",327,1,"2006-02-14","1427 A Corua (La Corua) Place","","Buenos Aires",45,"85799","972574862516","Baha Blanca",6,"Argentina",1,"2006-02-15 09:57:12"
323,"Matthew","Mahan","matthew.mahan@sakilacustomer.org",328,1,"2006-02-14","479 San Felipe del Progreso Avenue","","Morelos",130,"54949","869051782691","Cuautla",60,"Mexico",2,"2006-02-15 09:57:12"
324,"Gary","Coy","gary.coy@sakilacustomer.org",329,1,"2006-02-14","867 Benin City Avenue","","Henan",591,"78543","168884817145","Yuzhou",23,"China",2,"2006-02-15 09:57:12"
325,"Timothy","Bunn","timothy.bunn@sakilacustomer.org",330,1,"2006-02-14","981 Kumbakonam Place","","Distrito Federal",89,"87611","829116184079","Braslia",15,"Brazil",1,"2006-02-15 09:57:12"
326,"Jose","Andrew","jose.andrew@sakilacustomer.org",331,1,"2006-02-14","1016 Iwakuni Street","","St George",269,"49833","961370847344","Kingstown",81,"Saint Vincent and the Grenadines",1,"2006-02-15 09:57:12"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org",332,1,"2006-02-14","663 Baha Blanca Parkway","","Adana",5,"33463","834418779292","Adana",97,"Turkey",2,"2006-02-15 09:57:12"
328,"Jeffrey","Spear","jeffrey.spear@sakilacustomer.org",333,1,"2006-02-14","1860 Taguig Loop","","West Java",119,"59550","38158430589","Ciparay",45,"Indonesia",2,"2006-02-15 09:57:12"
329,"Frank","Waggoner","frank.waggoner@sakilacustomer.org",334,1,"2006-02-14","1816 Bydgoszcz Loop","","Dhaka",234,"64308","965273813662","Jamalpur",12,"Bangladesh",2,"2006-02-15 09:57:12"
330,"Scott","Shelley","scott.shelley@sakilacustomer.org",335,1,"2006-02-14","587 Benguela Manor","","Illinois",42,"91590","165450987037","Aurora",103,"United States",1,"2006-02-15 09:57:12"
331,"Eric","Robert","eric.robert@sakilacustomer.org",336,1,"2006-02-14","430 Kumbakonam Drive","","Santa F",457,"28814","105470691550","Santa F",6,"Argentina",1,"2006-02-15 09:57:12"
332,"Stephen","Qualls","stephen.qualls@sakilacustomer.org",337,1,"2006-02-14","1838 Tabriz Lane","","Dhaka",143,"1195","38988715447","Dhaka",12,"Bangladesh",1,"2006-02-15 09:57:12"
333,"Andrew","Purdy","andrew.purdy@sakilacustomer.org",338,1,"2006-02-14","431 Szkesfehrvr Avenue","","Baki",48,"57828","119501405123","Baku",10,"Azerbaijan",2,"2006-02-15 09:57:12"
334,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org",339,1,"2006-02-14","503 Sogamoso Loop","","Sumqayit",505,"49812","834626715837","Sumqayit",10,"Azerbaijan",2,"2006-02-15 09:57:12"
335,"Gregory","Mauldin","gregory.mauldin@sakilacustomer.org",340,1,"2006-02-14","507 Smolensk Loop","","Sousse",492,"22971","80303246192","Sousse",96,"Tunisia",1,"2006-02-15 09:57:12"
336,"Joshua","Mark","joshua.mark@sakilacustomer.org",341,1,"2006-02-14","1920 Weifang Avenue","","Uttar Pradesh",427,"15643","869507847714","Rampur",44,"India",1,"2006-02-15 09:57:12"
337,"Jerry","Jordon","jerry.jordon@sakilacustomer.org",342,1,"2006-02-14","124 al-Manama Way","","Hiroshima",382,"52368","647899404952","Onomichi",50,"Japan",1,"2006-02-15 09:57:12"
338,"Dennis","Gilman","dennis.gilman@sakilacustomer.org",343,1,"2006-02-14","1443 Mardan Street","","Western Cape",392,"31483","231383037471","Paarl",85,"South Africa",1,"2006-02-15 09:57:12"
339,"Walter","Perryman","walter.perryman@sakilacustomer.org",344,1,"2006-02-14","1909 Benguela Lane","","Henan",581,"19913","624138001031","Xinxiang",23,"China",2,"2006-02-15 09:57:12"
340,"Patrick","Newsom","patrick.newsom@sakilacustomer.org",345,1,"2006-02-14","68 Ponce Parkway","","Hanoi",201,"85926","870635127812","Hanoi",105,"Vietnam",1,"2006-02-15 09:57:12"
341,"Peter","Menard","peter.menard@sakilacustomer.org",346,1,"2006-02-14","1217 Konotop Avenue","","Gelderland",151,"504","718917251754","Ede",67,"Netherlands",1,"2006-02-15 09:57:12"
342,"Harold","Martino","harold.martino@sakilacustomer.org",347,1,"2006-02-14","1293 Nam Dinh Way","","Roraima",84,"71583","697656479977","Boa Vista",15,"Brazil",1,"2006-02-15 09:57:12"
343,"Douglas","Graf","douglas.graf@sakilacustomer.org",348,1,"2006-02-14","785 Vaduz Street","","Baja California",335,"36170","895616862749","Mexicali",60,"Mexico",1,"2006-02-15 09:57:12"
344,"Henry","Billingsley","henry.billingsley@sakilacustomer.org",349,1,"2006-02-14","1516 Escobar Drive","","Tongatapu",370,"46069","64536069371","Nukualofa",95,"Tonga",1,"2006-02-15 09:57:12"
345,"Carl","Artis","carl.artis@sakilacustomer.org",350,1,"2006-02-14","1628 Nagareyama Lane","","Central",453,"60079","20064292617","San Lorenzo",73,"Paraguay",1,"2006-02-15 09:57:12"
346,"Arthur","Simpkins","arthur.simpkins@sakilacustomer.org",351,1,"2006-02-14","1157 Nyeri Loop","","Adygea",320,"56380","262744791493","Maikop",80,"Russian Federation",1,"2006-02-15 09:57:12"
347,"Ryan","Salisbury","ryan.salisbury@sakilacustomer.org",352,1,"2006-02-14","1673 Tangail Drive","","Daugavpils",137,"26857","627924259271","Daugavpils",54,"Latvia",2,"2006-02-15 09:57:12"
348,"Roger","Quintanilla","roger.quintanilla@sakilacustomer.org",353,1,"2006-02-14","381 Kabul Way","","Taipei",209,"87272","55477302294","Hsichuh",92,"Taiwan",2,"2006-02-15 09:57:12"
349,"Joe","Gilliland","joe.gilliland@sakilacustomer.org",354,1,"2006-02-14","953 Hodeida Street","","Southern Tagalog",221,"18841","53912826864","Imus",75,"Philippines",2,"2006-02-15 09:57:12"
350,"Juan","Fraley","juan.fraley@sakilacustomer.org",355,1,"2006-02-14","469 Nakhon Sawan Street","","Tuvassia",531,"58866","689199636560","Teboksary",80,"Russian Federation",1,"2006-02-15 09:57:12"
351,"Jack","Foust","jack.foust@sakilacustomer.org",356,1,"2006-02-14","1378 Beira Loop","","Krasnojarsk",597,"40792","840957664136","Zeleznogorsk",80,"Russian Federation",1,"2006-02-15 09:57:12"
352,"Albert","Crouse","albert.crouse@sakilacustomer.org",357,1,"2006-02-14","1641 Changhwa Place","","Nord-Ouest",52,"37636","256546485220","Bamenda",19,"Cameroon",1,"2006-02-15 09:57:12"
353,"Jonathan","Scarborough","jonathan.scarborough@sakilacustomer.org",358,1,"2006-02-14","1698 Southport Loop","","Hidalgo",393,"49009","754358349853","Pachuca de Soto",60,"Mexico",1,"2006-02-15 09:57:12"
354,"Justin","Ngo","justin.ngo@sakilacustomer.org",359,1,"2006-02-14","519 Nyeri Manor","","So Paulo",461,"37650","764680915323","Santo Andr",15,"Brazil",2,"2006-02-15 09:57:12"
355,"Terry","Grissom","terry.grissom@sakilacustomer.org",360,1,"2006-02-14","619 Hunuco Avenue","","Shimane",331,"81508","142596392389","Matsue",50,"Japan",2,"2006-02-15 09:57:12"
356,"Gerald","Fultz","gerald.fultz@sakilacustomer.org",361,1,"2006-02-14","45 Aparecida de Goinia Place","","Madhya Pradesh",464,"7431","650496654258","Satna",44,"India",2,"2006-02-15 09:57:12"
357,"Keith","Rico","keith.rico@sakilacustomer.org",362,1,"2006-02-14","482 Kowloon and New Kowloon Manor","","Bratislava",90,"97056","738968474939","Bratislava",84,"Slovakia",1,"2006-02-15 09:57:12"
358,"Samuel","Marlow","samuel.marlow@sakilacustomer.org",363,1,"2006-02-14","604 Bern Place","","Jharkhand",429,"5373","620719383725","Ranchi",44,"India",2,"2006-02-15 09:57:12"
359,"Willie","Markham","willie.markham@sakilacustomer.org",364,1,"2006-02-14","1623 Kingstown Drive","","Buenos Aires",20,"91299","296394569728","Almirante Brown",6,"Argentina",2,"2006-02-15 09:57:12"
360,"Ralph","Madrigal","ralph.madrigal@sakilacustomer.org",365,1,"2006-02-14","1009 Zanzibar Lane","","Arecibo",32,"64875","102396298916","Arecibo",77,"Puerto Rico",2,"2006-02-15 09:57:12"
361,"Lawrence","Lawton","lawrence.lawton@sakilacustomer.org",366,1,"2006-02-14","114 Jalib al-Shuyukh Manor","","Centre",585,"60440","845378657301","Yaound",19,"Cameroon",2,"2006-02-15 09:57:12"
362,"Nicholas","Barfield","nicholas.barfield@sakilacustomer.org",367,1,"2006-02-14","1163 London Parkway","","Par",66,"6066","675120358494","Belm",15,"Brazil",1,"2006-02-15 09:57:12"
363,"Roy","Whiting","roy.whiting@sakilacustomer.org",368,1,"2006-02-14","1658 Jastrzebie-Zdrj Loop","","Central",372,"96584","568367775448","Nyeri",52,"Kenya",2,"2006-02-15 09:57:12"
364,"Benjamin","Varney","benjamin.varney@sakilacustomer.org",369,1,"2006-02-14","817 Laredo Avenue","","Jalisco",188,"77449","151249681135","Guadalajara",60,"Mexico",1,"2006-02-15 09:57:12"
365,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org",370,1,"2006-02-14","1565 Tangail Manor","","Okinawa",377,"45750","634445428822","Okinawa",50,"Japan",2,"2006-02-15 09:57:12"
366,"Brandon","Huey","brandon.huey@sakilacustomer.org",371,1,"2006-02-14","1912 Emeishan Drive","","Balikesir",50,"33050","99883471275","Balikesir",97,"Turkey",1,"2006-02-15 09:57:12"
367,"Adam","Gooch","adam.gooch@sakilacustomer.org",372,1,"2006-02-14","230 Urawa Drive","","Andhra Pradesh",8,"2738","166898395731","Adoni",44,"India",1,"2006-02-15 09:57:12"
368,"Harry","Arce","harry.arce@sakilacustomer.org",373,0,"2006-02-14","1922 Miraj Way","","Esfahan",356,"13203","320471479776","Najafabad",46,"Iran",1,"2006-02-15 09:57:12"
369,"Fred","Wheat","fred.wheat@sakilacustomer.org",374,1,"2006-02-14","433 Florencia Street","","Chihuahua",250,"91330","561729882725","Jurez",60,"Mexico",2,"2006-02-15 09:57:12"
370,"Wayne","Truong","wayne.truong@sakilacustomer.org",375,1,"2006-02-14","1049 Matamoros Parkway","","Karnataka",191,"69640","960505250340","Gulbarga",44,"India",2,"2006-02-15 09:57:12"
371,"Billy","Poulin","billy.poulin@sakilacustomer.org",376,1,"2006-02-14","1061 Ede Avenue","","Southern Tagalog",98,"57810","333390595558","Cabuyao",75,"Philippines",1,"2006-02-15 09:57:12"
372,"Steve","Mackenzie","steve.mackenzie@sakilacustomer.org",377,1,"2006-02-14","154 Oshawa Manor","","East Java",415,"72771","440365973660","Probolinggo",45,"Indonesia",2,"2006-02-15 09:57:12"
373,"Louis","Leone","louis.leone@sakilacustomer.org",378,1,"2006-02-14","1191 Tandil Drive","","Southern Tagalog",523,"6362","45554316010","Tanauan",75,"Philippines",1,"2006-02-15 09:57:12"
374,"Jeremy","Hurtado","jeremy.hurtado@sakilacustomer.org",379,1,"2006-02-14","1133 Rizhao Avenue","","Pernambuco",572,"2800","600264533987","Vitria de Santo Anto",15,"Brazil",2,"2006-02-15 09:57:12"
375,"Aaron","Selby","aaron.selby@sakilacustomer.org",380,1,"2006-02-14","1519 Santiago de los Caballeros Loop","","East Kasai",348,"22025","409315295763","Mwene-Ditu",25,"Congo, The Democratic Republic of the",2,"2006-02-15 09:57:12"
376,"Randy","Gaither","randy.gaither@sakilacustomer.org",381,1,"2006-02-14","1618 Olomouc Manor","","Kurgan",285,"26385","96846695220","Kurgan",80,"Russian Federation",1,"2006-02-15 09:57:12"
377,"Howard","Fortner","howard.fortner@sakilacustomer.org",382,1,"2006-02-14","220 Hidalgo Drive","","Kermanshah",265,"45298","342720754566","Kermanshah",46,"Iran",1,"2006-02-15 09:57:12"
378,"Eugene","Culpepper","eugene.culpepper@sakilacustomer.org",383,1,"2006-02-14","686 Donostia-San Sebastin Lane","","Guangdong",471,"97390","71857599858","Shenzhen",23,"China",1,"2006-02-15 09:57:12"
379,"Carlos","Coughlin","carlos.coughlin@sakilacustomer.org",384,1,"2006-02-14","97 Mogiljov Lane","","Gujarat",73,"89294","924815207181","Bhavnagar",44,"India",1,"2006-02-15 09:57:12"
380,"Russell","Brinson","russell.brinson@sakilacustomer.org",385,1,"2006-02-14","1642 Charlotte Amalie Drive","","Slaskie",549,"75442","821476736117","Tychy",76,"Poland",1,"2006-02-15 09:57:12"
381,"Bobby","Boudreau","bobby.boudreau@sakilacustomer.org",386,1,"2006-02-14","1368 Maracabo Boulevard","","",493,"32716","934352415130","South Hill",5,"Anguilla",2,"2006-02-15 09:57:12"
382,"Victor","Barkley","victor.barkley@sakilacustomer.org",387,1,"2006-02-14","401 Sucre Boulevard","","New Hampshire",322,"25007","486395999608","Manchester",103,"United States",2,"2006-02-15 09:57:12"
383,"Martin","Bales","martin.bales@sakilacustomer.org",388,1,"2006-02-14","368 Hunuco Boulevard","","Namibe",360,"17165","106439158941","Namibe",4,"Angola",1,"2006-02-15 09:57:12"
384,"Ernest","Stepp","ernest.stepp@sakilacustomer.org",389,1,"2006-02-14","500 Lincoln Parkway","","Jiangsu",210,"95509","550306965159","Huaian",23,"China",2,"2006-02-15 09:57:12"
385,"Phillip","Holm","phillip.holm@sakilacustomer.org",390,1,"2006-02-14","102 Chapra Drive","","Ibaragi",521,"14073","776031833752","Tama",50,"Japan",1,"2006-02-15 09:57:12"
386,"Todd","Tan","todd.tan@sakilacustomer.org",391,1,"2006-02-14","1793 Meixian Place","","Hmelnytskyi",258,"33535","619966287415","Kamjanets-Podilskyi",100,"Ukraine",1,"2006-02-15 09:57:12"
387,"Jesse","Schilling","jesse.schilling@sakilacustomer.org",392,1,"2006-02-14","514 Ife Way","","Shaba",315,"69973","900235712074","Lubumbashi",25,"Congo, The Democratic Republic of the",2,"2006-02-15 09:57:12"
388,"Craig","Morrell","craig.morrell@sakilacustomer.org",393,1,"2006-02-14","717 Changzhou Lane","","Southern Tagalog",104,"21615","426255288071","Cavite",75,"Philippines",2,"2006-02-15 09:57:12"
389,"Alan","Kahn","alan.kahn@sakilacustomer.org",394,1,"2006-02-14","753 Ilorin Avenue","","Sichuan",157,"3656","464511145118","Emeishan",23,"China",1,"2006-02-15 09:57:12"
390,"Shawn","Heaton","shawn.heaton@sakilacustomer.org",395,1,"2006-02-14","1337 Mit Ghamr Avenue","","Nakhon Sawan",358,"29810","175283210378","Nakhon Sawan",94,"Thailand",1,"2006-02-15 09:57:12"
391,"Clarence","Gamez","clarence.gamez@sakilacustomer.org",396,1,"2006-02-14","767 Pyongyang Drive","","Osaka",229,"83536","667736124769","Izumisano",50,"Japan",1,"2006-02-15 09:57:12"
392,"Sean","Douglass","sean.douglass@sakilacustomer.org",397,1,"2006-02-14","614 Pak Kret Street","","Addis Abeba",6,"27796","47808359842","Addis Abeba",31,"Ethiopia",2,"2006-02-15 09:57:12"
393,"Philip","Causey","philip.causey@sakilacustomer.org",398,1,"2006-02-14","954 Lapu-Lapu Way","","Moskova",278,"8816","737229003916","Korolev",80,"Russian Federation",1,"2006-02-15 09:57:12"
394,"Chris","Brothers","chris.brothers@sakilacustomer.org",399,1,"2006-02-14","331 Bydgoszcz Parkway","","Asturia",181,"966","537374465982","Gijn",87,"Spain",2,"2006-02-15 09:57:12"
395,"Johnny","Turpin","johnny.turpin@sakilacustomer.org",400,1,"2006-02-14","1152 Citrus Heights Manor","","al-Qadarif",15,"5239","765957414528","al-Qadarif",89,"Sudan",2,"2006-02-15 09:57:12"
396,"Earl","Shanks","earl.shanks@sakilacustomer.org",401,1,"2006-02-14","168 Cianjur Manor","","Saitama",228,"73824","679095087143","Iwatsuki",50,"Japan",1,"2006-02-15 09:57:12"
397,"Jimmy","Schrader","jimmy.schrader@sakilacustomer.org",402,1,"2006-02-14","616 Hagonoy Avenue","","Krasnojarsk",39,"46043","604177838256","Atinsk",80,"Russian Federation",1,"2006-02-15 09:57:12"
398,"Antonio","Meek","antonio.meek@sakilacustomer.org",403,1,"2006-02-14","1190 0 Place","","Rio Grande do Sul",44,"10417","841876514789","Bag",15,"Brazil",1,"2006-02-15 09:57:12"
399,"Danny","Isom","danny.isom@sakilacustomer.org",404,1,"2006-02-14","734 Bchar Place","","Punjab",375,"30586","280578750435","Okara",72,"Pakistan",1,"2006-02-15 09:57:12"
400,"Bryan","Hardison","bryan.hardison@sakilacustomer.org",405,1,"2006-02-14","530 Lausanne Lane","","Texas",135,"11067","775235029633","Dallas",103,"United States",2,"2006-02-15 09:57:12"
401,"Tony","Carranza","tony.carranza@sakilacustomer.org",406,1,"2006-02-14","454 Patiala Lane","","Fukushima",276,"13496","794553031307","Koriyama",50,"Japan",2,"2006-02-15 09:57:12"
402,"Luis","Yanez","luis.yanez@sakilacustomer.org",407,1,"2006-02-14","1346 Mysore Drive","","Bretagne",92,"61507","516647474029","Brest",34,"France",1,"2006-02-15 09:57:12"
